Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.07     0.00     1016     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::~new_allocator()
  0.00      0.07     0.00     1016     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::~allocator()
  0.00      0.07     0.00     1016     0.00     0.00  std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.07     0.00     1010     0.00     0.00  motor::get_states()
  0.00      0.07     0.00     1010     0.00     0.00  motor::actin_update()
  0.00      0.07     0.00     1010     0.00     0.17  motor::update_angle()
  0.00      0.07     0.00     1010     0.00     0.04  motor::update_force()
  0.00      0.07     0.00     1010     0.00     0.00  motor::get_kinetic_energy()
  0.00      0.07     0.00     1010     0.00     2.17  motor::write[abi:cxx11]()
  0.00      0.07     0.00     1010     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::~new_allocator()
  0.00      0.07     0.00     1010     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::array<int, 4ul>, true> >(std::allocator<std::__detail::_Hash_node<std::array<int, 4ul>, true> > const&)
  0.00      0.07     0.00     1010     0.00     0.00  std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::~allocator()
  0.00      0.07     0.00      909     0.00     0.00  filament::get_bending_energy()
  0.00      0.07     0.00      909     0.00     0.00  filament::get_kinetic_energy()
  0.00      0.07     0.00      909     0.00     0.83  filament::get_stretching_energy()
  0.00      0.07     0.00      887     0.00     0.00  std::vector<int, std::allocator<int> >::capacity() const
  0.00      0.07     0.00      887     0.00     0.00  int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<std::move_iterator<int*> >(unsigned long, std::move_iterator<int*>, std::move_iterator<int*>)
  0.00      0.07     0.00      887     0.00     0.00  std::vector<int, std::allocator<int> >::reserve(unsigned long)
  0.00      0.07     0.00      868     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Node_allocator()
  0.00      0.07     0.00      707     0.00     0.00  std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_begin() const
  0.00      0.07     0.00      707     0.00     0.00  std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_impl::~_Vector_impl()
  0.00      0.07     0.00      707     0.00     0.00  std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::~_Vector_base()
  0.00      0.07     0.00      707     0.00     0.00  std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::~vector()
  0.00      0.07     0.00      624     0.00     0.00  std::__detail::_Mod<unsigned long, 0ul, 1ul, 0ul, true, false>::__calc(unsigned long)
  0.00      0.07     0.00      624     0.00     0.00  unsigned long std::__detail::__mod<unsigned long, 0ul, 1ul, 0ul>(unsigned long)
  0.00      0.07     0.00      622     0.00     0.00  std::__detail::_Mod<unsigned long, 312ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      0.07     0.00      622     0.00     0.00  unsigned long std::__detail::__mod<unsigned long, 312ul, 1ul, 0ul>(unsigned long)
  0.00      0.07     0.00      609     0.00     0.00  std::remove_reference<boost::any::placeholder*&>::type&& std::move<boost::any::placeholder*&>(boost::any::placeholder*&)
  0.00      0.07     0.00      606     0.00     2.38  filament_ensemble::update_force_between_filaments(double, double, double, double)
  0.00      0.07     0.00      606     0.00     0.00  filament::get_nactins()
  0.00      0.07     0.00      606     0.00     0.83  filament::get_potential_energy()
  0.00      0.07     0.00      606     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::new_allocator(__gnu_cxx::new_allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&)
  0.00      0.07     0.00      606     0.00     0.00  std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const
  0.00      0.07     0.00      606     0.00     0.00  std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::allocator(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&)
  0.00      0.07     0.00      606     0.00     0.00  std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.07     0.00      606     0.00     0.00  std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_deallocate_buckets()
  0.00      0.07     0.00      606     0.00     0.00  std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_impl&)
  0.00      0.07     0.00      594     0.00     0.00  pr(int)
  0.00      0.07     0.00      508     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::deallocate(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.07     0.00      508     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::allocate(unsigned long, void const*)
  0.00      0.07     0.00      508     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::max_size() const
  0.00      0.07     0.00      508     0.00     0.00  std::pointer_traits<std::__detail::_Hash_node_base**>::pointer_to(std::__detail::_Hash_node_base*&)
  0.00      0.07     0.00      508     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.07     0.00      508     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned long)
  0.00      0.07     0.00      508     0.00     0.00  std::__detail::_Hash_node_base** std::addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.07     0.00      505     0.00     0.00  std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>)
  0.00      0.07     0.00      505     0.00     0.00  std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_allocate_buckets(unsigned long)
  0.00      0.07     0.00      505     0.00     0.00  std::_Hashtable<std::array<int, 4ul>, std::array<int, 4ul>, std::allocator<std::array<int, 4ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 4ul> >, boost::hash<std::array<int, 4ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00      0.07     0.00      505     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::array<int, 4ul>, true> > >::_M_allocate_buckets(unsigned long)
  0.00      0.07     0.00      505     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::array<int, 4ul>, true> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.07     0.00      434     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::deallocate(std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, unsigned long)
  0.00      0.07     0.00      434     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.07     0.00      434     0.00     0.00  __gnu_cxx::__aligned_membuf<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_ptr()
  0.00      0.07     0.00      434     0.00     0.00  __gnu_cxx::__aligned_membuf<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_addr()
  0.00      0.07     0.00      434     0.00     0.00  std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_valptr()
  0.00      0.07     0.00      434     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::deallocate(std::allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, unsigned long)
  0.00      0.07     0.00      434     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.07     0.00      434     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_put_node(std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*)
  0.00      0.07     0.00      434     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_drop_node(std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*)
  0.00      0.07     0.00      434     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_destroy_node(std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*)
  0.00      0.07     0.00      434     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_left(std::_Rb_tree_node_base*)
  0.00      0.07     0.00      434     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_right(std::_Rb_tree_node_base*)
  0.00      0.07     0.00      433     0.00     0.00  boost::detail::atomic_exchange_and_add(int*, int)
  0.00      0.07     0.00      430     0.00     0.00  std::allocator<std::array<int, 2ul> >::allocator()
  0.00      0.07     0.00      410     0.00     0.00  boost::any::~any()
  0.00      0.07     0.00      406     0.00     0.00  std::type_info::name() const
  0.00      0.07     0.00      404     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::new_allocator()
  0.00      0.07     0.00      404     0.00     0.00  std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::allocator()
