Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.07     0.00        3     0.00     0.00  std::array<double, 3ul>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*, std::array<double, 3ul> >(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*, std::allocator<std::array<double, 3ul> >&)
  0.00      0.07     0.00        3     0.00     0.00  filament** std::__uninitialized_copy_a<std::move_iterator<filament**>, filament**, filament*>(std::move_iterator<filament**>, std::move_iterator<filament**>, filament**, std::allocator<filament*>&)
  0.00      0.07     0.00        3     0.00     0.00  filament** std::__uninitialized_move_if_noexcept_a<filament**, filament**, std::allocator<filament*> >(filament**, filament**, filament**, std::allocator<filament*>&)
  0.00      0.07     0.00        3     0.00     0.00  std::array<double, 3ul>* std::copy<__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*>(__gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, __gnu_cxx::__normal_iterator<std::array<double, 3ul> const*, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > > >, std::array<double, 3ul>*)
  0.00      0.07     0.00        3     0.00     0.00  filament** std::copy<std::move_iterator<filament**>, filament**>(std::move_iterator<filament**>, std::move_iterator<filament**>, filament**)
  0.00      0.07     0.00        3     0.00     0.00  std::remove_reference<filament*&>::type&& std::move<filament*&>(filament*&)
  0.00      0.07     0.00        3     0.00     0.00  boost::program_options::basic_option<char> const& std::forward<boost::program_options::basic_option<char> const&>(std::remove_reference<boost::program_options::basic_option<char> const&>::type&)
  0.00      0.07     0.00        3     0.00     0.00  void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*)
  0.00      0.07     0.00        3     0.00     0.00  void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&)
  0.00      0.07     0.00        3     0.00     0.00  std::__detail::_Hash_node_base** std::addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.07     0.00        2     0.00     0.00  motor_ensemble::motor_ensemble(double, std::array<double, 2ul>, double, double, double, filament_ensemble*, double, double, double, double, double, double, double, double, double, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.07     0.00        2     0.00     0.00  motor_ensemble::~motor_ensemble()
  0.00      0.07     0.00        2     0.00     0.00  boost::filesystem::create_directory(boost::filesystem::path const&)
  0.00      0.07     0.00        2     0.00     0.00  boost::filesystem::path::path(char const*)
  0.00      0.07     0.00        2     0.00     0.00  boost::filesystem::path::~path()
  0.00      0.07     0.00        2     0.00     0.00  void boost::program_options::validate<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(boost::any&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, int)
  0.00      0.07     0.00        2     0.00     0.00  boost::any::holder<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::holder(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      0.07     0.00        2     0.00     0.00  boost::any::holder<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~holder()
  0.00      0.07     0.00        2     0.00     0.00  boost::any::holder<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~holder()
  0.00      0.07     0.00        2     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const* boost::any_cast<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(boost::any const*)
  0.00      0.07     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<boost::program_options::basic_option<char> >::deallocate(boost::program_options::basic_option<char>*, unsigned long)
  0.00      0.07     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<motor*>::new_allocator()
  0.00      0.07     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<motor*>::~new_allocator()
  0.00      0.07     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<boost::program_options::basic_option<char> const*, std::vector<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > > >::__normal_iterator(boost::program_options::basic_option<char> const* const&)
  0.00      0.07     0.00        2     0.00     0.00  boost::function1<void, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>::operator void (boost::function1<void, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>::dummy::*)()() const
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >::_M_get_Tp_allocator() const
  0.00      0.07     0.00        2     0.00     0.00  std::initializer_list<std::array<int, 2ul> >::begin() const
  0.00      0.07     0.00        2     0.00     0.00  std::allocator<motor*>::allocator()
  0.00      0.07     0.00        2     0.00     0.00  std::allocator<motor*>::~allocator()
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >::_Vector_impl::_M_swap_data(std::_Vector_base<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >::_Vector_impl&)
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<boost::program_options::basic_option<char>, std::allocator<boost::program_options::basic_option<char> > >::_Vector_impl::_Vector_impl(std::allocator<boost::program_options::basic_option<char> > const&)
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<motor*, std::allocator<motor*> >::_Vector_impl::_Vector_impl()
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<motor*, std::allocator<motor*> >::_Vector_impl::~_Vector_impl()
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<motor*, std::allocator<motor*> >::_Vector_base()
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<motor*, std::allocator<motor*> >::~_Vector_base()
  0.00      0.07     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<boost::program_options::basic_option<char> > >::deallocate(std::allocator<boost::program_options::basic_option<char> >&, boost::program_options::basic_option<char>*, unsigned long)
  0.00      0.07     0.00        2     0.00     0.00  std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::seed(unsigned long)
  0.00      0.07     0.00        2     0.00     0.00  void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.07     0.00        2     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.07     0.00        2     0.00     0.00  std::vector<motor*, std::allocator<motor*> >::_M_erase_at_end(motor**)
  0.00      0.07     0.00        2     0.00     0.00  std::vector<motor*, std::allocator<motor*> >::clear()
  0.00      0.07     0.00        2     0.00     0.00  std::vector<motor*, std::allocator<motor*> >::vector()
  0.00      0.07     0.00        2     0.00     0.00  std::vector<motor*, std::allocator<motor*> >::~vector()
  0.00      0.07     0.00        2     0.00     0.00  int const& std::max<int>(int const&, int const&)
  0.00      0.07     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN14motor_ensembleC2EdSt5arrayIdLm2EEdddP17filament_ensembledddddddddSt6vectorIS0_IdLm3EESaIS5_EENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE
  0.00      0.07     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN17filament_ensembleC2Ev
  0.00      0.07     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4LinkC2Ev
  0.00      0.07     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN5actinC2Ev
  0.00      0.07     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN5motorC2Ev
  0.00      0.07     0.00        1     0.00     0.00  _GLOBAL__sub_I_generator
  0.00      0.07     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  set_seed(int)
  0.00      0.07     0.00        1     0.00     0.00  filament_ensemble::update_delrx(double)
  0.00      0.07     0.00        1     0.00     0.00  filament_ensemble::update_shear()
  0.00      0.07     0.00        1     0.00     0.04  filament_ensemble::nlist_init_serial()
  0.00      0.07     0.00        1     0.00     0.05  filament_ensemble::filament_ensemble(double, std::array<double, 2ul>, std::array<int, 2ul>, double, double, double, double, int, double, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, double, double, double)
  0.00      0.07     0.00        1     0.00     0.00  filament_ensemble::~filament_ensemble()
  0.00      0.07     0.00        1     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > boost::program_options::to_internal<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      0.07     0.00        1     0.00     0.00  boost::program_options::typed_value<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, char>::typed_value(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*)
