{-1.214709, -1.569557, 0.500000, 0}	{-1.344434, -2.143586, 0.500000, 0}	{0.306446, 0.009720, 0.500000, 1}	{-0.203538, -0.155533, 0.500000, 1}	{1.445391, 1.462201, 0.500000, 2}	{0.849703, 1.403614, 0.500000, 2}	{-1.068084, 1.507034, 0.500000, 3}	{-1.108961, 2.483169, 0.500000, 3}	{-0.447510, 0.019938, 0.500000, 4}	{-0.751188, -0.156661, 0.500000, 4}	{2.089845, -1.126781, 0.500000, 5}	{2.027163, -0.567527, 0.500000, 5}	{0.582072, 2.221544, 0.500000, 6}	{0.570427, 1.664767, 0.500000, 6}	{-0.311368, 1.256922, 0.500000, 7}	{0.003328, 1.740419, 0.500000, 7}	{2.295788, 2.283288, 0.500000, 8}	{2.190477, -2.176499, 0.500000, 8}	{1.129477, -2.034538, 0.500000, 9}	{1.540122, -1.771545, 0.500000, 9}	{-0.887446, 0.478758, 0.500000, 10}	{-0.920555, 1.212037, 0.500000, 10}	{-1.311356, -0.750242, 0.500000, 11}	{-1.176617, -1.271979, 0.500000, 11}	{-2.441914, 1.168276, 0.500000, 12}	{2.079117, 1.042432, 0.500000, 12}	{-2.010808, -0.491255, 0.500000, 13}	{-2.361807, -0.878474, 0.500000, 13}	{2.028819, 2.063913, 0.500000, 14}	{1.515814, 2.100491, 0.500000, 14}	{1.292736, 0.834225, 0.500000, 15}	{1.248373, 0.343583, 0.500000, 15}	{-0.621235, 0.823890, 0.500000, 16}	{-1.199459, 0.778990, 0.500000, 16}	{-1.547449, -1.735423, 0.500000, 17}	{-0.991378, -1.899336, 0.500000, 17}	{-1.444077, -1.290142, 0.500000, 18}	{-1.994345, -1.054017, 0.500000, 18}	{-1.373092, 1.749236, 0.500000, 19}	{-0.814654, 1.799964, 0.500000, 19}
{-1.143159, -1.503628, 0.500000, 0}	{-1.455277, -2.011028, 0.500000, 0}	{0.341687, 0.078643, 0.500000, 1}	{-0.026424, -0.083390, 0.500000, 1}	{1.323984, 1.528869, 0.500000, 2}	{0.900241, 1.350159, 0.500000, 2}	{-0.997349, 1.637387, 0.500000, 3}	{-1.135764, 2.316336, 0.500000, 3}	{-0.479841, 0.152981, 0.500000, 4}	{-0.791823, -0.178388, 0.500000, 4}	{2.193470, -1.149133, 0.500000, 5}	{2.103629, -0.644568, 0.500000, 5}	{0.672131, 2.167482, 0.500000, 6}	{0.703131, 1.700883, 0.500000, 6}	{-0.151252, 1.340916, 0.500000, 7}	{0.018826, 1.780121, 0.500000, 7}	{2.318663, 2.360999, 0.500000, 8}	{2.196854, -2.211403, 0.500000, 8}	{0.959655, -1.822808, 0.500000, 9}	{1.555819, -1.881387, 0.500000, 9}	{-0.929728, 0.571620, 0.500000, 10}	{-0.875250, 1.151981, 0.500000, 10}	{-1.345748, -0.732475, 0.500000, 11}	{-1.064782, -1.094565, 0.500000, 11}	{-2.367207, 1.044241, 0.500000, 12}	{2.077731, 1.190075, 0.500000, 12}	{-2.002690, -0.544118, 0.500000, 13}	{-2.422091, -0.949628, 0.500000, 13}	{2.003328, 1.839953, 0.500000, 14}	{1.500812, 2.051673, 0.500000, 14}	{1.212544, 0.851765, 0.500000, 15}	{1.257389, 0.312037, 0.500000, 15}	{-0.556050, 0.888971, 0.500000, 16}	{-1.179426, 0.895997, 0.500000, 16}	{-1.630553, -1.718541, 0.500000, 17}	{-0.989965, -1.816265, 0.500000, 17}	{-1.507544, -1.182906, 0.500000, 18}	{-2.011576, -1.107442, 0.500000, 18}	{-1.360464, 1.884988, 0.500000, 19}	{-0.745689, 1.933492, 0.500000, 19}
{-1.190129, -1.544320, 0.500000, 0}	{-1.451920, -2.109135, 0.500000, 0}	{0.237552, 0.035702, 0.500000, 1}	{-0.198324, -0.055957, 0.500000, 1}	{1.422152, 1.507560, 0.500000, 2}	{0.968602, 1.479135, 0.500000, 2}	{-1.000928, 1.736296, 0.500000, 3}	{-1.142251, 2.280914, 0.500000, 3}	{-0.516520, 0.326320, 0.500000, 4}	{-0.668398, -0.276223, 0.500000, 4}	{2.245957, -1.226885, 0.500000, 5}	{2.114543, -0.764888, 0.500000, 5}	{0.660655, 2.143817, 0.500000, 6}	{0.669898, 1.577991, 0.500000, 6}	{-0.094323, 1.249011, 0.500000, 7}	{-0.012518, 1.790887, 0.500000, 7}	{2.318395, 2.383124, 0.500000, 8}	{2.216444, -2.191451, 0.500000, 8}	{0.949914, -1.707720, 0.500000, 9}	{1.388511, -1.925289, 0.500000, 9}	{-0.895748, 0.637295, 0.500000, 10}	{-0.962266, 1.261921, 0.500000, 10}	{-1.413514, -0.745191, 0.500000, 11}	{-0.975911, -1.325213, 0.500000, 11}	{2.466017, 1.007805, 0.500000, 12}	{2.113949, 1.252183, 0.500000, 12}	{-2.057529, -0.639928, 0.500000, 13}	{-2.344796, -1.058730, 0.500000, 13}	{2.067549, 1.782858, 0.500000, 14}	{1.610792, 2.216049, 0.500000, 14}	{1.293023, 0.931274, 0.500000, 15}	{1.321647, 0.324518, 0.500000, 15}	{-0.604471, 0.912573, 0.500000, 16}	{-1.207393, 0.923475, 0.500000, 16}	{-1.630023, -1.685403, 0.500000, 17}	{-1.012401, -1.916365, 0.500000, 17}	{-1.552435, -1.296853, 0.500000, 18}	{-1.939210, -0.970148, 0.500000, 18}	{-1.379774, 1.921673, 0.500000, 19}	{-0.792232, 2.039249, 0.500000, 19}
{-1.088533, -1.623205, 0.500000, 0}	{-1.462033, -2.093164, 0.500000, 0}	{0.197234, -0.006947, 0.500000, 1}	{-0.310730, 0.029872, 0.500000, 1}	{1.414390, 1.714811, 0.500000, 2}	{1.013759, 1.506269, 0.500000, 2}	{-1.042779, 1.641906, 0.500000, 3}	{-1.233522, 2.497822, 0.500000, 3}	{-0.636503, 0.209295, 0.500000, 4}	{-0.688458, -0.406881, 0.500000, 4}	{2.283726, -1.147535, 0.500000, 5}	{2.048014, -0.689389, 0.500000, 5}	{0.866815, 2.156478, 0.500000, 6}	{0.727530, 1.676369, 0.500000, 6}	{-0.334202, 1.284829, 0.500000, 7}	{0.047905, 1.699480, 0.500000, 7}	{2.297205, 2.297465, 0.500000, 8}	{2.194213, -2.126304, 0.500000, 8}	{1.057330, -1.701328, 0.500000, 9}	{1.468444, -1.814187, 0.500000, 9}	{-0.955110, 0.667216, 0.500000, 10}	{-1.008329, 1.294837, 0.500000, 10}	{-1.376444, -0.850918, 0.500000, 11}	{-0.976797, -1.248836, 0.500000, 11}	{2.476563, 0.860579, 0.500000, 12}	{2.142579, 1.144404, 0.500000, 12}	{-2.240316, -0.537849, 0.500000, 13}	{-2.276556, -1.066908, 0.500000, 13}	{2.013160, 1.784589, 0.500000, 14}	{1.644470, 2.060825, 0.500000, 14}	{1.215005, 0.891981, 0.500000, 15}	{1.204271, 0.348020, 0.500000, 15}	{-0.714506, 1.032939, 0.500000, 16}	{-1.251929, 0.830097, 0.500000, 16}	{-1.542351, -1.726008, 0.500000, 17}	{-1.000175, -1.971320, 0.500000, 17}	{-1.565866, -1.307402, 0.500000, 18}	{-1.880902, -0.983096, 0.500000, 18}	{-1.428064, 1.863320, 0.500000, 19}	{-0.815895, 1.947490, 0.500000, 19}
{-1.170023, -1.584774, 0.500000, 0}	{-1.516643, -2.040311, 0.500000, 0}	{0.184561, 0.043454, 0.500000, 1}	{-0.232329, 0.255521, 0.500000, 1}	{1.341662, 1.536063, 0.500000, 2}	{0.977821, 1.588076, 0.500000, 2}	{-1.091150, 1.700839, 0.500000, 3}	{-1.268637, 2.307363, 0.500000, 3}	{-0.753744, 0.143108, 0.500000, 4}	{-0.646715, -0.328461, 0.500000, 4}	{2.135115, -1.196061, 0.500000, 5}	{2.124300, -0.762804, 0.500000, 5}	{0.779656, 2.151892, 0.500000, 6}	{0.630548, 1.573046, 0.500000, 6}	{-0.092413, 1.159418, 0.500000, 7}	{-0.007923, 1.701195, 0.500000, 7}	{2.305915, 2.185720, 0.500000, 8}	{2.136113, -2.238348, 0.500000, 8}	{0.962072, -1.678063, 0.500000, 9}	{1.562421, -1.787435, 0.500000, 9}	{-0.895987, 0.547010, 0.500000, 10}	{-0.975829, 1.214514, 0.500000, 10}	{-1.481788, -0.872489, 0.500000, 11}	{-1.076521, -1.178017, 0.500000, 11}	{-2.449012, 0.698661, 0.500000, 12}	{2.114545, 1.049704, 0.500000, 12}	{-2.156369, -0.630314, 0.500000, 13}	{-2.389877, -1.173750, 0.500000, 13}	{1.950336, 1.757748, 0.500000, 14}	{1.718231, 2.202474, 0.500000, 14}	{1.140316, 0.829102, 0.500000, 15}	{1.115150, 0.344883, 0.500000, 15}	{-0.614167, 0.940963, 0.500000, 16}	{-1.181390, 0.756180, 0.500000, 16}	{-1.559265, -1.639742, 0.500000, 17}	{-1.025205, -1.988827, 0.500000, 17}	{-1.561756, -1.212116, 0.500000, 18}	{-1.819296, -0.980421, 0.500000, 18}	{-1.455602, 1.956297, 0.500000, 19}	{-0.821062, 2.062883, 0.500000, 19}
{-1.188258, -1.573941, 0.500000, 0}	{-1.519887, -2.098491, 0.500000, 0}	{0.285100, 0.017467, 0.500000, 1}	{-0.139713, 0.274433, 0.500000, 1}	{1.518579, 1.636828, 0.500000, 2}	{1.034309, 1.493856, 0.500000, 2}	{-1.027621, 1.623414, 0.500000, 3}	{-1.193418, 2.406912, 0.500000, 3}	{-0.692014, 0.106152, 0.500000, 4}	{-0.675431, -0.417924, 0.500000, 4}	{2.234747, -1.133459, 0.500000, 5}	{1.951090, -0.776399, 0.500000, 5}	{0.646797, 2.220486, 0.500000, 6}	{0.775554, 1.711988, 0.500000, 6}	{-0.066915, 1.101071, 0.500000, 7}	{0.016025, 1.624629, 0.500000, 7}	{2.279250, 2.332605, 0.500000, 8}	{2.206091, -2.222372, 0.500000, 8}	{1.096886, -1.742689, 0.500000, 9}	{1.591573, -1.833459, 0.500000, 9}	{-0.761291, 0.488694, 0.500000, 10}	{-0.901232, 1.189269, 0.500000, 10}	{-1.412876, -0.899281, 0.500000, 11}	{-1.067002, -1.078098, 0.500000, 11}	{-2.473432, 0.760610, 0.500000, 12}	{2.160243, 1.086525, 0.500000, 12}	{-2.157866, -0.813030, 0.500000, 13}	{-2.463641, -1.212250, 0.500000, 13}	{1.933312, 1.835143, 0.500000, 14}	{1.610044, 2.112901, 0.500000, 14}	{1.095562, 0.771090, 0.500000, 15}	{0.931641, 0.352797, 0.500000, 15}	{-0.547101, 0.908457, 0.500000, 16}	{-1.061549, 0.719148, 0.500000, 16}	{-1.592283, -1.664379, 0.500000, 17}	{-1.099303, -1.955799, 0.500000, 17}	{-1.701781, -1.372359, 0.500000, 18}	{-1.951882, -1.012046, 0.500000, 18}	{-1.463394, 1.794649, 0.500000, 19}	{-0.844263, 2.022434, 0.500000, 19}
{-1.207286, -1.529349, 0.500000, 0}	{-1.418238, -2.065512, 0.500000, 0}	{0.367389, 0.116710, 0.500000, 1}	{-0.050413, 0.423009, 0.500000, 1}	{1.585330, 1.579114, 0.500000, 2}	{1.090581, 1.455594, 0.500000, 2}	{-1.111100, 1.672939, 0.500000, 3}	{-1.206006, -2.467731, 0.500000, 3}	{-0.710659, 0.002686, 0.500000, 4}	{-0.761839, -0.494062, 0.500000, 4}	{-2.369780, -1.207178, 0.500000, 5}	{2.003270, -1.180237, 0.500000, 5}	{0.679807, 2.158059, 0.500000, 6}	{0.699199, 1.661419, 0.500000, 6}	{-0.084465, 1.102500, 0.500000, 7}	{0.064691, 1.655210, 0.500000, 7}	{2.186515, 2.442951, 0.500000, 8}	{2.271410, -2.197788, 0.500000, 8}	{1.151882, -1.619494, 0.500000, 9}	{1.515236, -1.664651, 0.500000, 9}	{-0.635072, 0.614493, 0.500000, 10}	{-0.934148, 1.154772, 0.500000, 10}	{-1.466971, -0.870315, 0.500000, 11}	{-0.905664, -1.106494, 0.500000, 11}	{-2.363138, 0.843024, 0.500000, 12}	{2.159252, 1.055032, 0.500000, 12}	{-2.306781, -0.673915, 0.500000, 13}	{2.020578, -0.870586, 0.500000, 13}	{1.853558, 1.796763, 0.500000, 14}	{1.448695, 2.171995, 0.500000, 14}	{1.072362, 0.802533, 0.500000, 15}	{0.880775, 0.230843, 0.500000, 15}	{-0.476562, 0.973838, 0.500000, 16}	{-1.006756, 0.744884, 0.500000, 16}	{-1.507820, -1.578219, 0.500000, 17}	{-1.110096, -1.983707, 0.500000, 17}	{-1.843287, -1.342153, 0.500000, 18}	{-1.766780, -0.930979, 0.500000, 18}	{-1.462639, 1.863290, 0.500000, 19}	{-0.894408, 1.989927, 0.500000, 19}
{-1.247379, -1.570379, 0.500000, 0}	{-1.493991, -2.087388, 0.500000, 0}	{0.549715, 0.231220, 0.500000, 1}	{0.054137, 0.502466, 0.500000, 1}	{1.569934, 1.317993, 0.500000, 2}	{1.093735, 1.495428, 0.500000, 2}	{-1.123380, 1.704616, 0.500000, 3}	{-1.230913, -2.368153, 0.500000, 3}	{-0.639611, 0.076308, 0.500000, 4}	{-0.620068, -0.407649, 0.500000, 4}	{-2.384837, -1.149985, 0.500000, 5}	{2.092838, -1.227889, 0.500000, 5}	{0.719717, 2.219933, 0.500000, 6}	{0.737794, 1.656411, 0.500000, 6}	{-0.040051, 1.178097, 0.500000, 7}	{-0.056530, 1.562149, 0.500000, 7}	{2.016107, 2.399556, 0.500000, 8}	{2.254968, -2.188130, 0.500000, 8}	{1.091344, -1.729107, 0.500000, 9}	{1.608058, -1.840983, 0.500000, 9}	{-0.640007, 0.546020, 0.500000, 10}	{-1.042472, 1.277394, 0.500000, 10}	{-1.428400, -0.959626, 0.500000, 11}	{-0.923031, -0.975780, 0.500000, 11}	{-2.332085, 0.838493, 0.500000, 12}	{2.206701, 1.098779, 0.500000, 12}	{-2.359621, -0.683925, 0.500000, 13}	{2.120278, -0.925499, 0.500000, 13}	{1.819834, 1.774245, 0.500000, 14}	{1.414569, 1.972848, 0.500000, 14}	{1.129208, 0.687851, 0.500000, 15}	{0.857962, 0.348091, 0.500000, 15}	{-0.572105, 0.963319, 0.500000, 16}	{-1.146902, 0.547155, 0.500000, 16}	{-1.618750, -1.651432, 0.500000, 17}	{-1.052686, -1.999694, 0.500000, 17}	{-1.736375, -1.335222, 0.500000, 18}	{-1.705334, -0.863723, 0.500000, 18}	{-1.444188, 1.974033, 0.500000, 19}	{-0.868022, 2.022206, 0.500000, 19}
{-1.124180, -1.567964, 0.500000, 0}	{-1.422725, -2.179892, 0.500000, 0}	{0.589198, 0.349366, 0.500000, 1}	{0.000758, 0.528868, 0.500000, 1}	{1.676280, 1.380225, 0.500000, 2}	{1.272392, 1.556779, 0.500000, 2}	{-1.209160, 1.768824, 0.500000, 3}	{-1.185372, 2.395647, 0.500000, 3}	{-0.702213, 0.162653, 0.500000, 4}	{-0.595903, -0.318626, 0.500000, 4}	{-2.381601, -1.118342, 0.500000, 5}	{2.076858, -1.224165, 0.500000, 5}	{0.701334, 2.216504, 0.500000, 6}	{0.679251, 1.604334, 0.500000, 6}	{-0.037275, 1.098529, 0.500000, 7}	{0.152437, 1.517393, 0.500000, 7}	{1.985608, 2.377476, 0.500000, 8}	{2.211190, -2.181719, 0.500000, 8}	{1.121793, -1.981960, 0.500000, 9}	{1.575592, -1.869818, 0.500000, 9}	{-0.798260, 0.566331, 0.500000, 10}	{-1.019527, 1.349106, 0.500000, 10}	{-1.369265, -0.945068, 0.500000, 11}	{-1.048378, -0.898225, 0.500000, 11}	{-2.321730, 0.852234, 0.500000, 12}	{2.202442, 1.109838, 0.500000, 12}	{-2.389943, -0.789589, 0.500000, 13}	{2.096202, -0.954652, 0.500000, 13}	{1.851730, 1.769569, 0.500000, 14}	{1.348046, 1.969910, 0.500000, 14}	{1.207996, 0.640881, 0.500000, 15}	{0.870905, 0.301260, 0.500000, 15}	{-0.619066, 0.822149, 0.500000, 16}	{-1.150912, 0.666940, 0.500000, 16}	{-1.520843, -1.624473, 0.500000, 17}	{-1.036602, -2.034294, 0.500000, 17}	{-1.698885, -1.296878, 0.500000, 18}	{-1.633521, -0.741750, 0.500000, 18}	{-1.447034, 2.106155, 0.500000, 19}	{-0.870074, 1.952397, 0.500000, 19}
{-1.256666, -1.708355, 0.500000, 0}	{-1.507911, -2.287843, 0.500000, 0}	{0.453979, 0.329538, 0.500000, 1}	{-0.005229, 0.590866, 0.500000, 1}	{1.795439, 1.263233, 0.500000, 2}	{1.411458, 1.665352, 0.500000, 2}	{-1.176469, 1.719351, 0.500000, 3}	{-1.174774, 2.487135, 0.500000, 3}	{-0.708131, 0.200686, 0.500000, 4}	{-0.633869, -0.243755, 0.500000, 4}	{-2.408592, -1.126374, 0.500000, 5}	{2.167880, -1.302289, 0.500000, 5}	{0.694456, 2.080009, 0.500000, 6}	{0.743264, 1.554417, 0.500000, 6}	{-0.079674, 0.988058, 0.500000, 7}	{0.018634, 1.494782, 0.500000, 7}	{2.191116, 2.476583, 0.500000, 8}	{2.237197, -2.015868, 0.500000, 8}	{1.068850, -1.879078, 0.500000, 9}	{1.643220, -1.783760, 0.500000, 9}	{-0.844884, 0.598421, 0.500000, 10}	{-1.091694, 1.160516, 0.500000, 10}	{-1.388032, -1.001550, 0.500000, 11}	{-0.869212, -0.882995, 0.500000, 11}	{-2.317504, 0.912427, 0.500000, 12}	{2.178674, 1.090032, 0.500000, 12}	{2.481266, -0.811898, 0.500000, 13}	{2.048784, -1.022251, 0.500000, 13}	{1.832834, 1.719254, 0.500000, 14}	{1.307685, 2.090941, 0.500000, 14}	{1.177427, 0.623322, 0.500000, 15}	{0.848817, 0.173165, 0.500000, 15}	{-0.725422, 1.032859, 0.500000, 16}	{-1.211059, 0.733552, 0.500000, 16}	{-1.643387, -1.827875, 0.500000, 17}	{-1.029146, -2.138407, 0.500000, 17}	{-1.804963, -1.197542, 0.500000, 18}	{-1.656136, -0.695443, 0.500000, 18}	{-1.437093, 1.985436, 0.500000, 19}	{-0.891664, 1.994920, 0.500000, 19}
{-1.095255, -1.624810, 0.500000, 0}	{-1.510280, -2.221765, 0.500000, 0}	{0.499898, 0.203805, 0.500000, 1}	{0.037748, 0.575408, 0.500000, 1}	{1.696927, 1.360685, 0.500000, 2}	{1.551369, 1.990182, 0.500000, 2}	{-1.161523, 1.733244, 0.500000, 3}	{-1.230042, 2.488748, 0.500000, 3}	{-0.697075, 0.168508, 0.500000, 4}	{-0.650452, -0.250988, 0.500000, 4}	{1.958949, -1.052019, 0.500000, 5}	{2.128860, -1.330187, 0.500000, 5}	{0.666967, 1.988829, 0.500000, 6}	{0.749812, 1.586186, 0.500000, 6}	{-0.147178, 0.816459, 0.500000, 7}	{-0.123431, 1.397951, 0.500000, 7}	{2.334325, -2.499904, 0.500000, 8}	{2.282966, -2.095454, 0.500000, 8}	{1.149215, -1.860924, 0.500000, 9}	{1.609543, -1.925883, 0.500000, 9}	{-0.928084, 0.610916, 0.500000, 10}	{-1.149491, 1.123469, 0.500000, 10}	{-1.333872, -1.008423, 0.500000, 11}	{-0.758854, -1.002025, 0.500000, 11}	{-2.336796, 0.922536, 0.500000, 12}	{2.163302, 1.105849, 0.500000, 12}	{-2.135910, -0.761461, 0.500000, 13}	{2.259954, -0.939607, 0.500000, 13}	{1.945097, 1.638849, 0.500000, 14}	{1.249339, 1.733235, 0.500000, 14}	{1.137047, 0.634562, 0.500000, 15}	{0.836252, 0.150386, 0.500000, 15}	{-0.765836, 1.100773, 0.500000, 16}	{-1.294264, 0.740022, 0.500000, 16}	{-1.516029, -1.568290, 0.500000, 17}	{-1.116438, -2.100516, 0.500000, 17}	{-1.762217, -1.085370, 0.500000, 18}	{-1.630035, -0.653646, 0.500000, 18}	{-1.505617, 1.976871, 0.500000, 19}	{-0.915999, 2.025533, 0.500000, 19}
{-1.042954, -1.621369, 0.500000, 0}	{-1.416429, -2.102907, 0.500000, 0}	{0.508342, 0.291219, 0.500000, 1}	{0.101105, 0.654293, 0.500000, 1}	{1.658085, 1.439765, 0.500000, 2}	{1.599182, 2.033064, 0.500000, 2}	{-1.188562, 1.761628, 0.500000, 3}	{-1.180852, -2.458967, 0.500000, 3}	{-0.552480, 0.277848, 0.500000, 4}	{-0.564167, -0.295910, 0.500000, 4}	{1.832970, -1.191105, 0.500000, 5}	{2.175345, -1.532491, 0.500000, 5}	{0.716906, 1.993602, 0.500000, 6}	{0.808521, 1.603334, 0.500000, 6}	{-0.159776, 1.123647, 0.500000, 7}	{0.006026, 1.600823, 0.500000, 7}	{2.230970, -2.449989, 0.500000, 8}	{2.288118, -2.023577, 0.500000, 8}	{1.192638, -1.648732, 0.500000, 9}	{1.539030, -1.992700, 0.500000, 9}	{-0.919764, 0.629515, 0.500000, 10}	{-1.157733, 1.290668, 0.500000, 10}	{-1.358481, -1.037526, 0.500000, 11}	{-0.911069, -1.070713, 0.500000, 11}	{-2.412455, 0.852383, 0.500000, 12}	{2.037963, 1.028389, 0.500000, 12}	{-2.123725, -0.831302, 0.500000, 13}	{2.358361, -0.933546, 0.500000, 13}	{1.941938, 1.714827, 0.500000, 14}	{1.252190, 1.707055, 0.500000, 14}	{1.200037, 0.670478, 0.500000, 15}	{0.851520, 0.235043, 0.500000, 15}	{-0.802974, 1.064535, 0.500000, 16}	{-1.263853, 0.717763, 0.500000, 16}	{-1.432386, -1.577737, 0.500000, 17}	{-1.035817, -2.021661, 0.500000, 17}	{-1.741926, -1.175955, 0.500000, 18}	{-1.638742, -0.656747, 0.500000, 18}	{-1.474431, 2.006674, 0.500000, 19}	{-0.889280, 2.044486, 0.500000, 19}
{-1.058439, -1.627631, 0.500000, 0}	{-1.364112, -2.212716, 0.500000, 0}	{0.437630, 0.359185, 0.500000, 1}	{0.177767, 0.708210, 0.500000, 1}	{1.651477, 1.464281, 0.500000, 2}	{1.629485, 2.055265, 0.500000, 2}	{-1.106512, 1.760399, 0.500000, 3}	{-1.042402, 2.347923, 0.500000, 3}	{-0.506504, 0.097232, 0.500000, 4}	{-0.512437, -0.328258, 0.500000, 4}	{1.753433, -1.165074, 0.500000, 5}	{2.108790, -1.597061, 0.500000, 5}	{0.704813, 1.940127, 0.500000, 6}	{0.844086, 1.505322, 0.500000, 6}	{-0.264587, 1.069993, 0.500000, 7}	{-0.085436, 1.564534, 0.500000, 7}	{2.317151, -2.456018, 0.500000, 8}	{2.379323, -2.011220, 0.500000, 8}	{1.162774, -1.619497, 0.500000, 9}	{1.486841, -2.061034, 0.500000, 9}	{-0.898300, 0.667039, 0.500000, 10}	{-1.212020, 1.168676, 0.500000, 10}	{-1.382758, -1.008045, 0.500000, 11}	{-0.798675, -0.958581, 0.500000, 11}	{-2.490340, 0.824804, 0.500000, 12}	{2.186706, 1.140645, 0.500000, 12}	{-2.097790, -0.812485, 0.500000, 13}	{2.418729, -0.977242, 0.500000, 13}	{1.942205, 1.778038, 0.500000, 14}	{1.340089, 1.746354, 0.500000, 14}	{1.173167, 0.673269, 0.500000, 15}	{0.942077, 0.136771, 0.500000, 15}	{-0.883673, 1.107963, 0.500000, 16}	{-1.306589, 0.764224, 0.500000, 16}	{-1.437253, -1.654577, 0.500000, 17}	{-0.968389, -2.113045, 0.500000, 17}	{-1.809320, -1.228234, 0.500000, 18}	{-1.749725, -0.690335, 0.500000, 18}	{-1.318494, 2.058861, 0.500000, 19}	{-0.747690, 2.050727, 0.500000, 19}
{-0.984000, -1.663881, 0.500000, 0}	{-1.396806, -2.157407, 0.500000, 0}	{0.453449, 0.340094, 0.500000, 1}	{0.097120, 0.783616, 0.500000, 1}	{1.659446, 1.455055, 0.500000, 2}	{1.779453, 2.099024, 0.500000, 2}	{-1.020137, 1.791148, 0.500000, 3}	{-1.133894, 2.465988, 0.500000, 3}	{-0.419259, 0.165995, 0.500000, 4}	{-0.441892, -0.286798, 0.500000, 4}	{1.743498, -1.170193, 0.500000, 5}	{2.071468, -1.487917, 0.500000, 5}	{0.597561, 1.970554, 0.500000, 6}	{0.757100, 1.555818, 0.500000, 6}	{-0.254096, 0.905854, 0.500000, 7}	{-0.247159, 1.443983, 0.500000, 7}	{2.374101, 2.499899, 0.500000, 8}	{2.227506, -2.025326, 0.500000, 8}	{1.190862, -1.535379, 0.500000, 9}	{1.387748, -2.080485, 0.500000, 9}	{-0.963045, 0.573811, 0.500000, 10}	{-1.185358, 1.174537, 0.500000, 10}	{-1.275284, -1.113791, 0.500000, 11}	{-0.745474, -0.855465, 0.500000, 11}	{2.483251, 0.761835, 0.500000, 12}	{2.057656, 1.002720, 0.500000, 12}	{-2.175930, -0.832304, 0.500000, 13}	{2.454392, -0.888162, 0.500000, 13}	{2.008377, 1.758293, 0.500000, 14}	{1.429846, 1.780712, 0.500000, 14}	{1.086444, 0.477037, 0.500000, 15}	{0.781424, 0.137291, 0.500000, 15}	{-0.785342, 1.060808, 0.500000, 16}	{-1.318120, 0.736429, 0.500000, 16}	{-1.381123, -1.728599, 0.500000, 17}	{-0.788761, -2.038348, 0.500000, 17}	{-1.862115, -1.171931, 0.500000, 18}	{-1.905554, -0.747948, 0.500000, 18}	{-1.400257, 2.001191, 0.500000, 19}	{-0.782727, 2.123334, 0.500000, 19}
{-1.036743, -1.635308, 0.500000, 0}	{-1.315215, -2.096795, 0.500000, 0}	{0.342930, 0.261951, 0.500000, 1}	{0.116416, 0.693114, 0.500000, 1}	{1.670217, 1.414710, 0.500000, 2}	{1.781153, 2.070204, 0.500000, 2}	{-0.964808, 1.805771, 0.500000, 3}	{-1.202970, 2.430952, 0.500000, 3}	{-0.521722, 0.226966, 0.500000, 4}	{-0.372669, -0.348624, 0.500000, 4}	{1.661303, -1.086204, 0.500000, 5}	{1.990161, -1.432499, 0.500000, 5}	{0.586144, 1.987258, 0.500000, 6}	{0.796899, 1.585639, 0.500000, 6}	{-0.295124, 0.935690, 0.500000, 7}	{-0.285050, 1.509813, 0.500000, 7}	{2.313675, -2.454799, 0.500000, 8}	{2.270026, -1.920833, 0.500000, 8}	{1.234127, -1.437170, 0.500000, 9}	{1.291738, -2.013625, 0.500000, 9}	{-0.946912, 0.564875, 0.500000, 10}	{-1.049503, 1.255267, 0.500000, 10}	{-1.156639, -1.323118, 0.500000, 11}	{-0.762966, -0.929014, 0.500000, 11}	{-2.465723, 0.778381, 0.500000, 12}	{2.051603, 0.914780, 0.500000, 12}	{-2.082347, -0.922121, 0.500000, 13}	{2.386589, -0.868617, 0.500000, 13}	{2.005310, 1.639020, 0.500000, 14}	{1.465795, 1.874963, 0.500000, 14}	{1.003064, 0.443397, 0.500000, 15}	{0.607496, 0.198105, 0.500000, 15}	{-0.680646, 0.985917, 0.500000, 16}	{-1.366468, 0.688278, 0.500000, 16}	{-1.450218, -1.724240, 0.500000, 17}	{-0.916883, -1.962423, 0.500000, 17}	{-1.849352, -1.229747, 0.500000, 18}	{-1.717657, -0.709550, 0.500000, 18}	{-1.326049, 1.998340, 0.500000, 19}	{-0.756399, 2.149506, 0.500000, 19}
